MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.2000000
MsgID.LOCAL_POSITION,326.6520000,25.5024776,24.8857880,-2.9823017
MsgID.LOCAL_VELOCITY,326.6520000,0.0000262,0.0038184,-0.2045632
MsgID.GLOBAL_POSITION,0.0000000,-122.3954708,37.7935196,2.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,326.9020000,25.6112480,24.9897861,-2.9807861
MsgID.LOCAL_VELOCITY,326.9020000,0.0156828,0.0005773,-0.1587838
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954712,37.7935201,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.1500000
MsgID.LOCAL_POSITION,327.1530000,25.6587715,24.9474621,-2.9817517
MsgID.LOCAL_VELOCITY,327.1530000,0.0151627,-0.0057721,-0.1585102
MsgID.GLOBAL_POSITION,0.0000000,-122.3954734,37.7935200,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,327.4030000,25.6567135,24.7555885,-2.9973392
MsgID.LOCAL_VELOCITY,327.4030000,0.0079941,-0.0043805,-0.1700721
MsgID.GLOBAL_POSITION,0.0000000,-122.3954710,37.7935189,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.0800000
MsgID.LOCAL_POSITION,327.6530000,25.5338707,24.9664192,-3.0052946
MsgID.LOCAL_VELOCITY,327.6530000,0.0055601,0.0089346,-0.0826701
MsgID.GLOBAL_POSITION,0.0000000,-122.3954699,37.7935194,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.0200000
MsgID.LOCAL_POSITION,327.9040000,25.5889988,25.0667534,-2.9984407
MsgID.LOCAL_VELOCITY,327.9040000,0.0111922,-0.0032825,0.0202815
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954713,37.7935209,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0200000
MsgID.LOCAL_POSITION,328.1540000,25.7504940,24.9463863,-2.9965215
MsgID.LOCAL_VELOCITY,328.1540000,0.0116988,-0.0186959,0.0226408
MsgID.GLOBAL_POSITION,0.0000000,-122.3954715,37.7935200,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0400000
MsgID.LOCAL_POSITION,328.4040000,25.6548386,24.9252758,-3.0031350
MsgID.LOCAL_VELOCITY,328.4040000,-0.0044266,-0.0167158,0.0459118
MsgID.GLOBAL_POSITION,0.0000000,-122.3954711,37.7935192,3.0120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.1000000
MsgID.LOCAL_POSITION,328.6540000,25.5646954,24.9634800,-3.0127714
MsgID.LOCAL_VELOCITY,328.6540000,-0.0049821,-0.0131887,0.1004737
MsgID.GLOBAL_POSITION,0.0000000,-122.3954700,37.7935189,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.1100000
MsgID.LOCAL_POSITION,328.9040000,25.5273895,25.0570259,-3.0036824
MsgID.LOCAL_VELOCITY,328.9040000,0.0111133,-0.0159458,0.1124984
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954708,37.7935204,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0200000,0.0700000
MsgID.LOCAL_POSITION,329.1540000,25.6922855,24.9870129,-3.0084887
MsgID.LOCAL_VELOCITY,329.1540000,0.0221641,-0.0229348,0.0769865
MsgID.GLOBAL_POSITION,0.0000000,-122.3954709,37.7935215,3.0190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.1600000,0.1700000
MsgID.LOCAL_POSITION,329.4040000,25.8154659,24.9747810,-3.0193391
MsgID.LOCAL_VELOCITY,329.4040000,0.0077526,-0.1660114,0.1704326
MsgID.GLOBAL_POSITION,0.0000000,-122.3954753,37.7935203,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-1.3300000,0.1000000
MsgID.LOCAL_POSITION,329.6540000,25.6869183,24.5903931,-3.0081844
MsgID.LOCAL_VELOCITY,329.6540000,-0.0828992,-1.3306804,0.1069017
MsgID.GLOBAL_POSITION,0.0000000,-122.3954805,37.7935187,3.0200000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0900000,-2.5900000,0.1100000
MsgID.LOCAL_POSITION,329.9040000,25.5034084,24.1265736,-3.0209062
MsgID.LOCAL_VELOCITY,329.9040000,-0.0939059,-2.5976174,0.1164507
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3954891,37.7935185,3.0170000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-3.6800000,0.1400000
MsgID.LOCAL_POSITION,330.1540000,25.4899178,23.3582344,-3.0170481
MsgID.LOCAL_VELOCITY,330.1540000,-0.0764242,-3.6811864,0.1430907
MsgID.GLOBAL_POSITION,0.0000000,-122.3955020,37.7935180,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0400000,-4.7300000,0.1500000
MsgID.LOCAL_POSITION,330.4040000,25.4242210,22.2164536,-3.0110760
MsgID.LOCAL_VELOCITY,330.4040000,-0.0421777,-4.7341957,0.1526925
MsgID.GLOBAL_POSITION,0.0000000,-122.3955160,37.7935188,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-5.7900000,0.0600000
MsgID.LOCAL_POSITION,330.6540000,25.5177784,20.9686584,-3.0035639
MsgID.LOCAL_VELOCITY,330.6540000,-0.0062899,-5.7988157,0.0686361
MsgID.GLOBAL_POSITION,0.0000000,-122.3955339,37.7935191,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-6.7800000,0.0100000
MsgID.LOCAL_POSITION,330.9040000,25.5553951,19.3822765,-3.0040591
MsgID.LOCAL_VELOCITY,330.9040000,0.0212564,-6.7861271,0.0145614
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3955552,37.7935199,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-7.6900000,-0.0400000
MsgID.LOCAL_POSITION,331.1540000,25.6435471,17.4865303,-2.9899247
MsgID.LOCAL_VELOCITY,331.1540000,0.0361374,-7.6911778,-0.0460806
MsgID.GLOBAL_POSITION,0.0000000,-122.3955791,37.7935191,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-8.4700000,-0.0900000
MsgID.LOCAL_POSITION,331.4040000,25.5481758,15.3582430,-2.9828832
MsgID.LOCAL_VELOCITY,331.4040000,0.0227443,-8.4702845,-0.0978260
MsgID.GLOBAL_POSITION,0.0000000,-122.3956020,37.7935186,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-8.7500000,-0.1600000
MsgID.LOCAL_POSITION,331.6550000,25.4965267,13.3207598,-2.9844191
MsgID.LOCAL_VELOCITY,331.6550000,0.0423812,-8.7512932,-0.1601375
MsgID.GLOBAL_POSITION,0.0000000,-122.3956259,37.7935210,2.9820000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-8.8100000,-0.1600000
MsgID.LOCAL_POSITION,331.9050000,25.7599487,11.2013407,-2.9828086
MsgID.LOCAL_VELOCITY,331.9050000,0.0665491,-8.8172941,-0.1650939
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3956489,37.7935198,2.9850000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-8.8400000,-0.1100000
MsgID.LOCAL_POSITION,332.1550000,25.6311798,9.1524744,-2.9853921
MsgID.LOCAL_VELOCITY,332.1550000,0.0132653,-8.8438568,-0.1136567
MsgID.GLOBAL_POSITION,0.0000000,-122.3956772,37.7935188,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-8.8700000,-0.1100000
MsgID.LOCAL_POSITION,332.4050000,25.5138855,6.6390858,-2.9968753
MsgID.LOCAL_VELOCITY,332.4050000,0.0221568,-8.8742418,-0.1169320
MsgID.GLOBAL_POSITION,0.0000000,-122.3957001,37.7935200,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,-8.8600000,-0.0400000
MsgID.LOCAL_POSITION,332.6550000,25.6465607,4.6045308,-3.0134218
MsgID.LOCAL_VELOCITY,332.6550000,0.1029244,-8.8673143,-0.0457302
MsgID.GLOBAL_POSITION,0.0000000,-122.3957239,37.7935217,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,-8.5000000,0.1000000
MsgID.LOCAL_POSITION,332.9060000,25.8356190,2.4896443,-3.0085132
MsgID.LOCAL_VELOCITY,332.9060000,0.0650209,-8.5017815,0.1020837
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957464,37.7935208,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0700000,-6.7900000,0.0300000
MsgID.LOCAL_POSITION,333.1560000,25.7377529,0.4848813,-3.0005302
MsgID.LOCAL_VELOCITY,333.1560000,-0.0722713,-6.7926540,0.0317565
MsgID.GLOBAL_POSITION,0.0000000,-122.3957641,37.7935198,3.0110000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0800000,-4.8800000,0.0000000
MsgID.LOCAL_POSITION,333.4060000,25.6245975,-1.0843335,-3.0111051
MsgID.LOCAL_VELOCITY,333.4060000,-0.0880699,-4.8804612,0.0036856
MsgID.GLOBAL_POSITION,0.0000000,-122.3957733,37.7935197,3.0070000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,-3.4000000,0.0900000
MsgID.LOCAL_POSITION,333.6560000,25.6129932,-1.8990123,-3.0079134
MsgID.LOCAL_VELOCITY,333.6560000,-0.0512475,-3.4036591,0.0960446
MsgID.GLOBAL_POSITION,0.0000000,-122.3957812,37.7935207,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-1.8100000,-0.0200000
MsgID.LOCAL_POSITION,333.9060000,25.7326565,-2.6030295,-3.0047178
MsgID.LOCAL_VELOCITY,333.9060000,-0.0206870,-1.8171570,-0.0212776
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957852,37.7935210,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0300000,-0.4500000,0.0300000
MsgID.LOCAL_POSITION,334.1560000,25.7667656,-2.9619401,-3.0090611
MsgID.LOCAL_VELOCITY,334.1560000,-0.0378120,-0.4546241,0.0331628
MsgID.GLOBAL_POSITION,0.0000000,-122.3957846,37.7935198,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0600000,0.8800000,0.0500000
MsgID.LOCAL_POSITION,334.4070000,25.6277008,-2.9085650,-2.9900410
MsgID.LOCAL_VELOCITY,334.4070000,-0.0634564,0.8843545,0.0534660
MsgID.GLOBAL_POSITION,0.0000000,-122.3957808,37.7935196,2.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,2.1700000,-0.0800000
MsgID.LOCAL_POSITION,334.6570000,25.6111050,-2.5671527,-2.9881701
MsgID.LOCAL_VELOCITY,334.6570000,-0.0221015,2.1770639,-0.0825903
MsgID.GLOBAL_POSITION,0.0000000,-122.3957717,37.7935197,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,3.2200000,-0.0800000
MsgID.LOCAL_POSITION,334.9070000,25.6131496,-1.7568202,-3.0006526
MsgID.LOCAL_VELOCITY,334.9070000,0.0366065,3.2265823,-0.0834580
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957619,37.7935198,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,3.1900000,0.0200000
MsgID.LOCAL_POSITION,335.1570000,25.6267834,-0.8890975,-3.0051692
MsgID.LOCAL_VELOCITY,335.1570000,0.0668893,3.1911936,0.0210715
MsgID.GLOBAL_POSITION,0.0000000,-122.3957548,37.7935199,2.9900000
MsgID.LOCAL_VELOCITY,0.0000000,0.0600000,2.1000000,0.0500000
MsgID.LOCAL_POSITION,335.4070000,25.6455002,-0.2611694,-2.9906480
MsgID.LOCAL_VELOCITY,335.4070000,0.0675522,2.1081405,0.0527295
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7935199,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,0.8500000,-0.0500000
MsgID.LOCAL_POSITION,335.6570000,25.6441154,0.0678458,-2.9961834
MsgID.LOCAL_VELOCITY,335.6570000,0.0368839,0.8533694,-0.0579249
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7935197,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.3200000,0.0300000
MsgID.LOCAL_POSITION,335.9080000,25.6206264,0.2336418,-3.0049212
MsgID.LOCAL_VELOCITY,335.9080000,0.0207821,0.3243006,0.0320697
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957478,37.7935211,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.1500000,0.0200000
MsgID.LOCAL_POSITION,336.1580000,25.7685642,0.3623194,-2.9972816
MsgID.LOCAL_VELOCITY,336.1580000,0.0130407,0.1553252,0.0204340
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7935218,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,-0.0500000
MsgID.LOCAL_POSITION,336.4090000,25.8531075,0.2492259,-2.9988008
MsgID.LOCAL_VELOCITY,336.4090000,-0.0065572,0.0179063,-0.0589145
MsgID.LOCAL_POSITION,336.6590000,25.6867371,0.2409682,-3.0016975
MsgID.LOCAL_VELOCITY,336.6590000,-0.0224196,-0.0316036,0.0017795
MsgID.GLOBAL_POSITION,0.0000000,-122.3957492,37.7935203,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0300000,0.0000000
MsgID.LOCAL_POSITION,336.9100000,25.5436096,0.1706120,-3.0017986
MsgID.LOCAL_VELOCITY,336.9100000,-0.0117774,-0.0481865,0.0358756
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7935190,3.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0400000,0.0300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.LOCAL_POSITION,337.1600000,25.7506752,0.0708778,-2.9936528
MsgID.LOCAL_VELOCITY,337.1600000,0.0034810,-0.0513039,0.0414738
MsgID.GLOBAL_POSITION,0.0000000,-122.3957511,37.7935209,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0500000,0.0400000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7935205,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,-0.0700000
MsgID.LOCAL_POSITION,337.4110000,25.7121143,0.2448177,-2.9987140
MsgID.LOCAL_VELOCITY,337.4110000,-0.0037753,-0.0442621,-0.0740866
MsgID.GLOBAL_POSITION,0.0000000,-122.3957491,37.7935204,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.0100000
MsgID.LOCAL_POSITION,337.6620000,25.6917820,0.2470632,-3.0058343
MsgID.LOCAL_VELOCITY,337.6620000,-0.0084215,-0.0499796,0.0181097
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7935217,2.9920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0500000,0.0500000
MsgID.LOCAL_POSITION,337.9120000,25.8422279,0.1310205,-2.9921920
MsgID.LOCAL_VELOCITY,337.9120000,-0.0072273,-0.0577473,0.0539682
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957503,37.7935211,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0500000,-0.0900000
MsgID.LOCAL_POSITION,338.1620000,25.7726383,0.1387194,-3.0033033
MsgID.LOCAL_VELOCITY,338.1620000,-0.0201840,-0.0530027,-0.0977676
MsgID.GLOBAL_POSITION,0.0000000,-122.3957502,37.7935204,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0400000,0.0400000
MsgID.LOCAL_POSITION,338.4120000,25.6906815,0.1485500,-3.0029685
MsgID.LOCAL_VELOCITY,338.4120000,-0.0214067,-0.0446424,0.0464227
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7935201,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0400000,-0.0300000
MsgID.LOCAL_POSITION,338.6620000,25.6682014,0.0296513,-2.9973104
MsgID.LOCAL_VELOCITY,338.6620000,-0.0163153,-0.0488483,-0.0387108
MsgID.GLOBAL_POSITION,0.0000000,-122.3957509,37.7935187,3.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,-0.0200000
MsgID.LOCAL_POSITION,338.9120000,25.5063057,0.0893283,-3.0046711
MsgID.LOCAL_VELOCITY,338.9120000,-0.0063953,-0.0409908,-0.0220731
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957490,37.7935192,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0300000,0.0500000
MsgID.LOCAL_POSITION,339.1620000,25.5598183,0.2621816,-2.9998817
MsgID.LOCAL_VELOCITY,339.1620000,0.0124380,-0.0351737,0.0500296
MsgID.GLOBAL_POSITION,0.0000000,-122.3957489,37.7935200,2.9930000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0500000,0.0000000
MsgID.LOCAL_POSITION,339.4120000,25.6487732,0.2673763,-2.9936194
MsgID.LOCAL_VELOCITY,339.4120000,0.0185666,-0.0531024,-0.0088318
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7935200,3.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0600000,-0.0200000
MsgID.LOCAL_POSITION,339.6620000,25.6527424,0.1363290,-3.0001740
MsgID.LOCAL_VELOCITY,339.6620000,0.0099453,-0.0661201,-0.0202914
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7935206,3.0020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,0.0100000
MsgID.LOCAL_POSITION,339.9120000,25.7203941,-0.0078499,-3.0022836
MsgID.LOCAL_VELOCITY,339.9120000,0.0053370,-0.0495888,0.0112954
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957510,37.7935217,2.9940000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,0.0100000
MsgID.LOCAL_POSITION,340.1620000,25.8370285,0.0845579,-2.9944060
MsgID.LOCAL_VELOCITY,340.1620000,-0.0042396,-0.0307174,0.0140284
MsgID.GLOBAL_POSITION,0.0000000,-122.3957493,37.7935210,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0300000,-0.1000000
MsgID.LOCAL_POSITION,340.4120000,25.7576847,0.2331865,-2.9985254
MsgID.LOCAL_VELOCITY,340.4120000,-0.0126100,-0.0335267,-0.1087155
MsgID.GLOBAL_POSITION,0.0000000,-122.3957504,37.7935193,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0400000,0.0300000
MsgID.LOCAL_POSITION,340.6630000,25.5715637,0.1365877,-3.0030787
MsgID.LOCAL_VELOCITY,340.6630000,-0.0100728,-0.0448034,0.0338781
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7935192,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0400000,-0.0200000
MsgID.LOCAL_POSITION,340.9130000,25.5626373,-0.0475035,-2.9963048
MsgID.LOCAL_VELOCITY,340.9130000,0.0010578,-0.0455079,-0.0213414
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7935211,2.9960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0200000,-0.0300000
MsgID.LOCAL_POSITION,341.1630000,25.7759876,-0.0883782,-2.9964924
MsgID.LOCAL_VELOCITY,341.1630000,0.0108370,-0.0279169,-0.0398882
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7935215,2.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0500000
MsgID.LOCAL_POSITION,341.4130000,25.8138618,0.1254947,-2.9984751
MsgID.LOCAL_VELOCITY,341.4130000,-0.0018336,-0.0155275,-0.0512571
MsgID.GLOBAL_POSITION,0.0000000,-122.3957516,37.7935194,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,0.0000000
MsgID.LOCAL_POSITION,341.6630000,25.5834122,0.0230079,-2.9993382
MsgID.LOCAL_VELOCITY,341.6630000,-0.0133674,-0.0276538,0.0057345
MsgID.GLOBAL_POSITION,0.0000000,-122.3957539,37.7935193,2.9970000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,-0.0100000
MsgID.LOCAL_POSITION,341.9130000,25.5772800,-0.1773608,-2.9970851
MsgID.LOCAL_VELOCITY,341.9130000,0.0000307,-0.0329508,-0.0177348
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957536,37.7935211,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0600000
MsgID.LOCAL_POSITION,342.1630000,25.7776833,-0.1519254,-3.0052385
MsgID.LOCAL_VELOCITY,342.1630000,0.0093292,-0.0103491,0.0662720
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7935211,3.0090000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0500000
MsgID.LOCAL_POSITION,342.4130000,25.7714748,-0.0426399,-3.0092163
MsgID.LOCAL_VELOCITY,342.4130000,-0.0057589,0.0017124,0.0500483
MsgID.GLOBAL_POSITION,0.0000000,-122.3957512,37.7935216,3.0130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.0900000
MsgID.LOCAL_POSITION,342.6630000,25.8320999,0.0618233,-3.0139086
MsgID.LOCAL_VELOCITY,342.6630000,-0.0154931,-0.0085138,0.0902013
MsgID.GLOBAL_POSITION,0.0000000,-122.3957500,37.7935206,3.0230000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0200000,0.0900000
MsgID.LOCAL_POSITION,342.9140000,25.7222309,0.1699290,-3.0235765
MsgID.LOCAL_VELOCITY,342.9140000,-0.0232691,-0.0212040,0.0986033
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957505,37.7935195,3.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0300000,0.2600000
MsgID.LOCAL_POSITION,343.1640000,25.5941353,0.1230008,-3.0080791
MsgID.LOCAL_VELOCITY,343.1640000,-0.0129463,-0.0330191,0.2664590
MsgID.GLOBAL_POSITION,0.0000000,-122.3957520,37.7935208,2.9990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0300000,0.0600000
MsgID.LOCAL_POSITION,343.4150000,25.7419434,-0.0082535,-2.9990559
MsgID.LOCAL_VELOCITY,343.4150000,0.0010134,-0.0347459,0.0676268
MsgID.GLOBAL_POSITION,0.0000000,-122.3957522,37.7935213,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,0.0300000
MsgID.LOCAL_POSITION,343.6650000,25.7947960,-0.0248724,-3.0050607
MsgID.LOCAL_VELOCITY,343.6650000,-0.0034455,-0.0251323,0.0336355
MsgID.GLOBAL_POSITION,0.0000000,-122.3957523,37.7935198,2.9950000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-0.0200000,0.0600000
MsgID.LOCAL_POSITION,343.9150000,25.6283741,-0.0324575,-2.9954865
MsgID.LOCAL_VELOCITY,343.9150000,-0.0122069,-0.0243225,0.0679027
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7935196,2.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-0.0900000
MsgID.LOCAL_POSITION,344.1650000,25.6104717,-0.0403013,-2.9911017
MsgID.LOCAL_VELOCITY,344.1650000,-0.0051541,-0.0246213,-0.0929385
MsgID.GLOBAL_POSITION,0.0000000,-122.3957524,37.7935198,2.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.0400000
MsgID.LOCAL_POSITION,344.4240000,25.6289558,-0.0482796,-2.9846320
MsgID.LOCAL_VELOCITY,344.4240000,0.0037806,-0.0176901,-0.0485568
MsgID.GLOBAL_POSITION,0.0000000,-122.3957527,37.7935198,2.9810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,-0.1300000
MsgID.LOCAL_POSITION,344.6740000,25.6248817,-0.0740565,-2.9818046
MsgID.LOCAL_VELOCITY,344.6740000,0.0085208,-0.0112691,-0.1332341
MsgID.GLOBAL_POSITION,0.0000000,-122.3957521,37.7935188,2.9890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.1300000
MsgID.LOCAL_POSITION,344.9250000,25.5172615,-0.0134068,-2.9897709
MsgID.LOCAL_VELOCITY,344.9250000,0.0109107,-0.0103051,-0.1302791
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957519,37.7932891,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957537,37.7935182,3.0030000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,-0.1200000
MsgID.LOCAL_POSITION,345.1750000,25.4512291,-0.1616318,-3.0032547
MsgID.LOCAL_VELOCITY,345.1750000,0.0201161,-0.0116965,-0.1243509
MsgID.GLOBAL_POSITION,0.0000000,-122.3957529,37.7935195,2.9990000
